name,address,lat,lng
포항법원DT,경상북도 포항시 북구 신덕로 287 (장성동),36.088505,129.385016
포항IC DT,경상북도 포항시 남구 희망대로 353 (이동),36.0354995,129.3330309
포항장성DT,경상북도 포항시 북구 새천년대로 1255 (장성동),36.074535,129.384214
포항두호DT,경상북도 포항시 북구 새천년대로 1031 (창포동),36.0610094,129.370226
광주비아DT,광주광역시 광산구 첨단과기로 81 (비아동),35.2232057,126.8348789
광주용두DT,광주광역시 북구 임방울대로 1016 (신용동),35.212837,126.868485
광주양산DT,광주광역시 북구 하서로 380 (양산동),35.208888,126.87419
포항죽도DT,경상북도 포항시 북구 새천년대로 486 699-1 에스오일,36.018521,129.347918
광주첨단DT,광주광역시 광산구 첨단월봉로 84 (산월동),35.20623848,126.8477340
포항중앙로DT,경상북도 포항시 북구 중앙로 197 (죽도동),36.030707,129.366266
포항쌍용DT,경상북도 포항시 남구 중흥로 122 (상도동),36.0155,129.352589
광주수완DT,광주광역시 광산구 임방울대로 487 (수완동),35.20309515,126.8190685
광주연제DT,광주광역시 북구 양일로18번길 2 (연제동),35.197688,126.866803
광주각화DT,광주광역시 북구 동문대로 303 (문흥동),35.18864434,126.9335991
광주매곡DT,광주광역시 북구 설죽로 339 (매곡동),35.189836,126.898698
광주신창강변DT,광주광역시 광산구 북문대로 321 (신창동),35.18884478,126.8576499
경주충효DT,경상북도 경주시 태종로 406 (충효동),35.84453850,129.1747576
동광주DT,광주광역시 북구 동문대로 148 (두암동),35.175874,126.927584
광주신가DT,광주광역시 광산구 목련로 335 (신가동),35.1790467,126.8301259
경주용강DT,경상북도 경주시 산업로 4350 (용강동),35.86773845,129.2244545
광주흑석DT,광주광역시 광산구 사암로 367 (산정동),35.17696353,126.8079288
광주신안DT,광주광역시 북구 서암대로 93 (신안동),35.171678,126.894998
광주운남DT,광주광역시 광산구 임방울대로 156 (운남동),35.175136,126.818062
광주산정DT,광주광역시 광산구 용아로 342 (산정동),35.173524,126.804191
포항포스코DT,경상북도 포항시 남구 동해안로6213번길 15-15 (동촌동),35.99657779,129.3876409
경주터미널DT,경상북도 경주시 태종로 686 (사정동),35.838226,129.203324
광주신세계DT,광주광역시 서구 죽봉대로 33 (화정동),35.15625121,126.8827516
광주화정DT,광주광역시 서구 상무대로 1080,35.152205,126.879997
광주지산DT,광주광역시 동구 필문대로 240 (동명동),35.149728,126.929070
광주상무DT,광주광역시 서구 상무대로 847 (쌍촌동),35.14993173,126.8548227
광주월산DT,광주광역시 남구 대남대로 386 (월산동),35.145516,126.890794
광주충장DT,광주광역시 동구 천변우로 421 (불로동),35.144342,126.9149709
광주금호DT,광주광역시 서구 운천로109번길 1 (쌍촌동),35.1421126,126.8576646
광주선운DT,광주광역시 광산구 선운로 20번길 63,35.14689181,126.7775276
경주보문호수DT,경상북도 경주시 보문로 132-6 (북군동),35.8532391,129.2686877
광주방림DT,광주광역시 남구 대남대로 67 (방림동),35.13498,126.917698
광주주월DT,광주광역시 남구 회재로 1256 (주월동),35.1341387,126.8981372
서광주DT,광주광역시 서구 서광주로 23 (매월동),35.129468,126.847401
광주지원DT,광주광역시 동구 남문로 529 (용산동),35.11852251,126.9333452
경주보문로DT,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)",35.838831,129.285953
밀양DT,경상남도 밀양시 밀양대로 1792 (삼문동),35.4853274,128.7512487
광주효천DT,광주광역시 남구 임암길 232 (임암동),35.100033,126.871253
전남화순DT,전라남도 화순군 화순읍 서양로 478,35.06852656,126.9887666
진주초전DT,경상남도 진주시 대신로 411 (초전동),35.197388,128.116032
진주칠암DT,경상남도 진주시 진주대로829번길 2 (주약동),35.1749073,128.0929658
나주혁신DT,전라남도 나주시 빛가람로 838 (빛가람동),35.02127159,126.8030452
창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315,35.261507,128.523036
순천용당DT,전라남도 순천시 중앙로 398 (가곡동),34.9801606,127.4853980
창원역DT,경상남도 창원시 의창구 의창대로 68 (팔용동),35.257066,128.607861
경남사천DT,경상남도 사천시 사천읍 사천대로 1844,35.08098006,128.0835550
김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26,35.30600409,128.7317532
마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동),35.2362004,128.5805449
마산회원DT,경상남도 창원시 마산회원구 3·15대로 518 (회원동),35.2206567,128.5744344
울산호계DT,울산광역시 북구 산업로 1464 (신천동),35.63791557,129.3450397
마산봉암로DT,경상남도 창원시 마산회원구 봉양로 118 (봉암동),35.21881953,128.5993183
마산해안대로DT,경상남도 창원시 마산합포구 해안대로 383 (오동동),35.20451032,128.5809559
순천팔마DT,전라남도 순천시 백강로 23 (연향동),34.9351333,127.5216868
마산월남동DT,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가),35.18582228,128.5612262
전남광양DT,전라남도 광양시 중마중앙로 143,34.94319620,127.6977924
광양마동DT,전라남도 광양시 백운로 1267 (마동),34.94026920,127.7057147
울산약사DT,울산광역시 중구 북부순환도로 754 (약사동),35.573151,129.337371
창원대로DT,경상남도 창원시 성산구 성산패총로 182 (가음정동),35.20956159,128.6836819
울산북구청DT,울산광역시 북구 산업로 1011 (연암동),35.58348599,129.3589047
울산MBC DT,울산광역시 중구 번영로 434 (복산동),35.561657,129.332358
울산신정DT,울산광역시 남구 문수로 435 (신정동),35.5336116,129.3011209
울산시청사거리DT,울산광역시 남구 중앙로 180 (달동),35.537195,129.313617
울산남구청DT,울산광역시 남구 번영로 215 (신정동),35.5441545,129.3245996
울산정자비치DT,울산광역시 북구 동해안로 1601 (산하동),35.62741168,129.4411137
마산진동DT,경상남도 창원시 마산합포구 진동면 삼진의거대로 589-1,35.114308,128.482418
울산중리사거리DT,울산광역시 남구 돋질로 310 (삼산동),35.543928,129.338651
울산번영로DT,울산광역시 남구 달삼로 3 (달동),35.53541316,129.3293004
울산도산사거리DT,울산광역시 남구 대암로129번길 9-6 (야음동),35.53094166,129.3302320
울산태화강역DT,울산광역시 남구 삼산로 379 (삼산동),35.54019760,129.3486954
김해구산DT,경상남도 김해시 김해대로 1918 (구산동),35.25531499,128.8663842
양산물금DT,경상남도 양산시 물금읍 황산로 346,35.30753543,128.9864004
김해주촌DT,경상남도 김해시 주촌면 선천로 99,35.23528329,128.8434959
김해금관대로DT,경상남도 김해시 금관대로 1293 (내동),35.23987202,128.8609005
진해경화역DT,경상남도 창원시 진해구 진해대로 698 (경화동),35.15925054,128.6918206
남양산IC DT,경상남도 양산시 동면 양산대로 532,35.319987,129.030485
김해가야로DT,경상남도 김해시 가야로 450 (동상동),35.2409026,128.8843414
김해외동DT,경상남도 김해시 분성로 146 (외동),35.22962555,128.8629481
양산덕계DT,경상남도 양산시 웅상대로 860 (덕계동),35.375986,129.155662
서김해IC DT,경상남도 김해시 금관대로 820-22 (명법동),35.20387719,128.8379705
진해자은DT,경상남도 창원시 진해구 진해대로 962 (자은동),35.143793,128.706881
김해대로DT,경상남도 김해시 김해대로 2465,35.227992,128.896545
울산남목DT,울산광역시 동구 방어진순환도로 1146 (서부동),35.5397841,129.4234235
정관신도시DT,부산광역시 기장군 정관읍 모전로 101,35.33444637,129.1707265
울산일산비치DT,울산광역시 동구 일산진11길 95 (일산동),35.49886431,129.4309941
목포용해DT,전라남도 목포시 대양로 133 (용해동),34.8221766,126.3941505
전남도청DT,전라남도 무안군 삼향읍 남악3로 54,34.81027153,126.4606025
화명강변DT,부산광역시 북구 금곡대로77 (덕천동),35.216972,129.004611
금정남산동DT,부산광역시 금정구 중앙대로 1989 (남산동),35.26217862,129.0913250
목포터미널DT,전라남도 목포시 영산로 495 (상동),34.8101683,126.4169697
목포북항DT,전라남도 목포시 고하대로 694 (산정동),34.8086337,126.3732658
부산구남역DT,부산광역시 북구 백양대로 1040 (구포동),35.19824128,128.9962801
부산만덕DT,부산광역시 북구 만덕대로 323 (만덕동),35.213166,129.039764
금정구청DT,부산광역시 금정구 중앙대로 1730 (부곡동),35.23892179,129.0930506
삼락강변DT,부산광역시 사상구 낙동대로 1306 (삼락동),35.17668455,128.9767104
온천장역DT,부산광역시 금정구 식물원로 13 (장전동),35.224006,129.08656
여수둔덕DT,전라남도 여수시 좌수영로 482 (둔덕동),34.768947,127.697469
강서녹산DT,부산광역시 강서구 낙동남로511번길 42 (녹산동),35.11286233,128.8796442
동래미남DT,부산광역시 동래구 충렬대로 101 (온천동),35.20719597,129.0720251
여수학동DT,전라남도 여수시 도원로 271 (학동),34.761510,127.660968
부산교대역DT,부산광역시 연제구 중앙대로 1250 (거제동),35.19890409,129.0789312
사상주례DT,부산광역시 사상구 백양대로 520 (주례동),35.154847,128.996302
울산간절곶DT,울산광역시 울주군 서생면 해맞이로 1216,35.35821208,129.3556211
동서대DT,부산광역시 사상구 가야대로 338 (주례동),35.150863,129.010026
사상엄궁DT,부산광역시 사상구 낙동대로 744 (엄궁동),35.127533,128.969588
수영강변DT,부산광역시 해운대구 수영강변대로 516 (반여동),35.203889,129.119336
부산안락DT,부산광역시 동래구 충렬대로 446 (안락동),35.1958595,129.1069540
명지강변DT,부산광역시 강서구 르노삼성대로 620 (명지동),35.1026237,128.9294804
기장일광DT,부산광역시 기장군 일광읍 기장대로 706,35.25724296,129.2251337
을숙도강변DT,부산광역시 사하구 하신번영로 381-6 (하단동),35.115260,128.959578
기장역DT,부산광역시 기장군 기장읍 기장대로 527,35.2421513,129.220117
수영망미DT,부산광역시 수영구 과정로 68 (망미동),35.177411,129.107428
여수신월DT,전라남도 여수시 신월로 567 (신월동),34.72469427,127.7088707
부산재송DT,부산광역시 해운대구 해운대로 189 (재송동),35.181271,129.12405
더여수돌산DT,전라남도 여수시 돌산읍 돌산로 3549,34.727515,127.743784
사하장림DT,부산광역시 사하구 을숙도대로 682 (장림동),35.0849337,128.9802207
동부산DT,부산광역시 기장군 기장읍 기장해안로 56,35.184073,129.210875
해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,35.1615043,129.1710436
동명대DT,부산광역시 남구 신선로 423 (용당동),35.12311959,129.0990164
다대포DT,부산광역시 사하구 다대로 493 (다대동),35.060973,128.975257
영도청학DT,부산광역시 영도구 태종로 373 (청학동),35.093885,129.065171
거제대로DT,경상남도 거제시 거제대로 4521 (수월동),34.894667,128.641559
거제옥포DT,경상남도 거제시 거제대로 3718 (옥포동),34.88899098,128.6915736
제주세화DT,제주특별자치도 제주시 구좌읍 일주동로 3121,33.5229969,126.8530933
제주삼화DT,제주특별자치도 제주시 연삼로 884 (도련일동),33.5117687,126.5804734
제주서해안로DT,제주특별자치도 제주시 서해안로 624 (용담삼동),33.5167857,126.5035553
제주일도DT,제주특별자치도 제주시 동광로 130 (일도이동),33.5073284,126.5408980
제주용담DT,제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스,33.512345,126.484564
제주공항DT,제주특별자치도 제주시 월성로 42 (용담이동),33.5005664,126.5054842
제주노형DT,제주특별자치도 제주시 월랑로 68 (노형동),33.49084998,126.4742783
제주외도DT,제주특별자치도 제주시 일주서로 7300 (외도일동),33.49233288,126.4270663
제주도남DT,제주특별자치도 제주시 연북로 394 (도남동),33.4803417,126.5235565
제주성산DT,제주특별자치도 서귀포시 성산읍 일출로 80,33.449718,126.9207013
제주한라수목원DT,제주특별자치도 제주시 수목원서길 3-5 (노형동),33.46902000,126.4845855
제주평화로DT,제주특별자치도 제주시 노형로 37 (해안동),33.46329278,126.4509979
제주애월DT,제주특별자치도 제주시 애월읍 애월해안로 376,33.47278,126.348739
제주한담해변DT,제주특별자치도 제주시 애월읍 일주서로 6142,33.458479,126.311091
제주서귀포남원DT,제주특별자치도 서귀포시 남원읍 일주동로 7129,33.2828825,126.718877
서귀포DT,제주특별자치도 서귀포시 일주서로 11 (강정동),33.2492775,126.5065228
제주중문DT,제주특별자치도 서귀포시 천제연로 95(색달동),33.2549983,126.4159058
제주모슬포DT,제주특별자치도 서귀포시 대정읍 일주서로 2549,33.2272873,126.2578882
